,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads
428,PyTorch-NLP,A toolkit enabling rapid deep learning NLP prototyping for research.,Natural Language Processing,,https://github.com/PetrochukM/PyTorch-NLP,True,24,PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,2018-02-25 05:00:36.000,2021-04-08 15:39:47.000,2021-01-26 22:23:57.000,223.0,1899.0,445.0,17.0,12.0,49.0,BSD-3-Clause,,PyTorch-NLP,conda-forge/PyTorch-NLP,2019-11-04 05:16:00.000,0.5.0,5.0,204.0,204.0,https://pypi.org/project/PyTorch-NLP,5811.0,5811.0,https://anaconda.org/conda-forge/PyTorch-NLP,,,2.0,
429,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,24,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2021-04-21 17:55:35.000,2021-04-20 04:02:08.000,647.0,1888.0,946.0,206.0,131.0,369.0,BSD-3-Clause,,django-storages,conda-forge/django-storages,,,5.0,,,https://pypi.org/project/django-storages,1577240.0,1577810.0,https://anaconda.org/conda-forge/django-storages,2019-11-21 18:39:49.346,25099.0,3.0,
430,Optimus,Agile Data Science Workflows made easy with PySpark.,Data Analysis,,https://github.com/ironmussa/Optimus,True,24,ironmussa/Optimus,https://github.com/ironmussa/Optimus,2017-07-13 02:31:18.000,2021-04-22 15:51:57.000,2021-04-22 15:51:43.000,190.0,1000.0,3530.0,21.0,32.0,169.0,Apache-2.0,,Optimus,conda-forge/Optimus,2020-07-19 03:05:40.000,2.2.32,63.0,14.0,14.0,https://pypi.org/project/Optimus,10530.0,10530.0,https://anaconda.org/conda-forge/Optimus,,,2.0,
431,pyexcel,"Providing one API for reading, manipulating and writing csv, ods, xls, xlsx and xlsm files.",Specific Formats Processing,,https://github.com/pyexcel/pyexcel,True,24,pyexcel/pyexcel,https://github.com/pyexcel/pyexcel,2014-08-22 12:52:20.000,2020-12-07 14:55:15.000,2020-12-07 14:55:10.000,138.0,913.0,1848.0,20.0,8.0,176.0,,,pyexcel,conda-forge/pyexcel,2020-11-15 00:31:03.000,0.6.6,60.0,1909.0,1909.0,https://pypi.org/project/pyexcel,113720.0,114492.0,https://anaconda.org/conda-forge/pyexcel,2020-11-16 00:14:46.411,32383.0,3.0,139.0
432,html5lib,A standards-compliant library for parsing and serializing HTML documents and fragments.,HTML Manipulation,,https://github.com/html5lib/html5lib-python,True,24,html5lib/html5lib-python,https://github.com/html5lib/html5lib-python,2013-04-09 14:07:42.000,2021-04-04 18:39:16.000,2021-03-29 08:42:48.000,247.0,900.0,1589.0,61.0,81.0,158.0,MIT,,html5lib-python,conda-forge/html5lib-python,,,,87590.0,87590.0,https://pypi.org/project/html5lib-python,,,https://anaconda.org/conda-forge/html5lib-python,,,3.0,
433,flask-debugtoolbar,A port of the django-debug-toolbar to flask.,Debugging Tools,,https://github.com/flask-debugtoolbar/flask-debugtoolbar,True,24,mgood/flask-debugtoolbar,https://github.com/flask-debugtoolbar/flask-debugtoolbar,2011-12-16 20:03:04.000,2020-12-11 21:28:07.000,2020-08-14 18:39:15.000,117.0,797.0,259.0,38.0,24.0,63.0,,flask-debugtoolbar/flask-debugtoolbar,flask-debugtoolbar,conda-forge/flask-debugtoolbar,2020-02-18 09:15:23.000,0.11.0,2.0,13406.0,13406.0,https://pypi.org/project/flask-debugtoolbar,94072.0,94793.0,https://anaconda.org/conda-forge/flask-debugtoolbar,2020-10-13 10:56:58.023,39655.0,2.0,
434,beaker,A WSGI middleware for sessions and caching.,Caching,,https://github.com/bbangert/beaker,True,24,bbangert/beaker,https://github.com/bbangert/beaker,2011-10-16 17:48:39.000,2021-02-12 10:58:22.000,2020-10-08 07:45:29.000,129.0,467.0,799.0,85.0,58.0,52.0,,,beaker,conda-forge/beaker,2019-08-26 22:02:52.000,1.11.0,6.0,2750.0,2750.0,https://pypi.org/project/beaker,272598.0,273614.0,https://anaconda.org/conda-forge/beaker,2019-08-27 07:08:58.966,49806.0,2.0,
435,pylibmc,A Python wrapper around the [libmemcached](https://libmemcached.org/libMemcached.html) interface.,Caching,,https://github.com/lericson/pylibmc,True,24,lericson/pylibmc,https://github.com/lericson/pylibmc,2009-07-31 19:51:02.000,2021-01-22 14:31:36.000,2021-01-22 14:31:35.000,113.0,441.0,585.0,48.0,21.0,163.0,BSD-3-Clause,,pylibmc,conda-forge/pylibmc,,,4.0,3358.0,3358.0,https://pypi.org/project/pylibmc,167020.0,169740.0,https://anaconda.org/conda-forge/pylibmc,2021-01-09 19:26:29.080,155052.0,2.0,
436,cornice,A RESTful framework for Pyramid.,RESTful API,,https://github.com/Cornices/cornice,True,24,Cornices/cornice,https://github.com/Cornices/cornice,2011-10-12 13:17:51.000,2021-04-21 11:35:25.000,2021-04-21 11:35:17.000,141.0,366.0,1133.0,116.0,41.0,189.0,,,cornice,conda-forge/cornice,2021-04-06 09:38:57.000,5.2.0,33.0,641.0,641.0,https://pypi.org/project/cornice,46500.0,46500.0,https://anaconda.org/conda-forge/cornice,,,3.0,
437,sqlmap,Automatic SQL injection and database takeover tool.,Penetration Testing,,https://github.com/sqlmapproject/sqlmap,True,23,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,2012-06-26 09:52:15.000,2021-04-20 11:26:52.000,2021-04-13 15:55:54.000,4100.0,19917.0,9759.0,105.0,49.0,4233.0,,,sqlmap,conda-forge/sqlmap,2021-01-03 14:27:24.000,1.5,6.0,,,https://pypi.org/project/sqlmap,6491.0,6491.0,https://anaconda.org/conda-forge/sqlmap,,,1.0,
438,Stanza,"The Stanford NLP Group's official Python library, supporting 60+ languages.",Natural Language Processing,,https://github.com/stanfordnlp/stanza,True,23,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,2017-09-26 08:00:56.000,2021-04-24 07:17:15.000,2021-02-10 16:16:29.000,670.0,5376.0,,32.0,52.0,439.0,,,stanza,conda-forge/stanza,2021-01-29 20:05:25.000,1.2.0,8.0,429.0,429.0,https://pypi.org/project/stanza,40217.0,40381.0,https://anaconda.org/conda-forge/stanza,2021-01-28 07:19:24.995,493.0,2.0,
439,hydra,Hydra is a framework for elegantly configuring complex applications.,Configuration,,https://github.com/facebookresearch/hydra,True,23,facebookresearch/hydra,https://github.com/facebookresearch/hydra,2019-06-12 19:33:15.000,2021-04-23 20:21:59.000,2021-04-23 20:19:40.000,309.0,4109.0,1461.0,72.0,75.0,661.0,MIT,,hydra,conda-forge/hydra,2021-02-01 21:57:49.000,1.0.6,12.0,,,https://pypi.org/project/hydra,4694.0,5112.0,https://anaconda.org/conda-forge/hydra,2021-01-18 19:28:50.445,5434.0,3.0,
440,virtualenv,A tool to create isolated Python environments.,Environment Management,,https://github.com/pypa/virtualenv,True,23,pypa/virtualenv,https://github.com/pypa/virtualenv,2011-03-06 14:33:27.000,2021-04-22 22:07:20.000,2021-04-20 09:40:58.000,831.0,3859.0,,49.0,57.0,1064.0,MIT,,virtualenv,conda-forge/virtualenv,2020-07-15 14:54:35.000,20.0.27,23.0,,,https://pypi.org/project/virtualenv,18593617.0,18610050.0,https://anaconda.org/conda-forge/virtualenv,2021-04-20 11:38:32.125,805264.0,3.0,
441,elasticsearch-dsl-py,The official high-level Python client for Elasticsearch.,Search,,https://github.com/elastic/elasticsearch-dsl-py,True,23,elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,2014-03-05 16:19:39.000,2021-04-19 18:43:08.000,2020-12-08 20:53:06.000,658.0,3203.0,1007.0,121.0,63.0,1100.0,Apache-2.0,,elasticsearch-dsl-py,conda-forge/elasticsearch-dsl-py,2020-09-17 13:45:33.000,7.3.0,1.0,4504.0,4504.0,https://pypi.org/project/elasticsearch-dsl-py,,8.0,https://anaconda.org/conda-forge/elasticsearch-dsl-py,,,3.0,57.0
442,tmuxp,A [tmux](https://github.com/tmux/tmux) session manager.,Command-line Tools,,https://github.com/tmux-python/tmuxp,True,23,tony/tmuxp,https://github.com/tmux-python/tmuxp,2013-08-27 05:51:11.000,2021-04-10 21:49:49.000,2021-02-28 23:34:56.000,189.0,3049.0,2587.0,57.0,49.0,219.0,MIT,tmux-python/tmuxp,tmuxp,conda-forge/tmuxp,2021-02-03 16:17:04.000,1.7.2,87.0,,,https://pypi.org/project/tmuxp,4248.0,4248.0,https://anaconda.org/conda-forge/tmuxp,,,2.0,
443,django-shop,A Django based shop system.,E-commerce,,https://github.com/awesto/django-shop,True,23,awesto/django-shop,https://github.com/awesto/django-shop,2010-11-19 11:15:48.000,2021-02-28 18:04:58.000,2021-02-28 18:04:57.000,844.0,2538.0,5402.0,96.0,77.0,286.0,BSD-3-Clause,,django-shop,conda-forge/django-shop,,,,184.0,184.0,https://pypi.org/project/django-shop,2030.0,2030.0,https://anaconda.org/conda-forge/django-shop,,,1.0,
444,Python-Markdown,A Python implementation of John Grubers Markdown.,Specific Formats Processing,,https://github.com/Python-Markdown/markdown,True,23,waylan/Python-Markdown,https://github.com/Python-Markdown/markdown,2010-05-29 02:59:45.000,2021-03-24 18:35:59.000,2021-03-24 18:35:59.000,594.0,2486.0,1477.0,139.0,21.0,664.0,,Python-Markdown/markdown,Python-Markdown,conda-forge/Python-Markdown,,,,128985.0,128985.0,https://pypi.org/project/Python-Markdown,,,https://anaconda.org/conda-forge/Python-Markdown,,,3.0,
445,factory_boy,A test fixtures replacement for Python.,Testing,,https://github.com/FactoryBoy/factory_boy,True,23,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,2011-05-11 08:26:59.000,2021-04-24 07:55:01.000,2021-04-19 11:34:14.000,308.0,2472.0,875.0,113.0,121.0,338.0,MIT,,factory_boy,conda-forge/factory_boy,,,9.0,,,https://pypi.org/project/factory_boy,1786609.0,1787748.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466,62668.0,3.0,
446,autobahn-python,WebSocket & WAMP for Python on Twisted and [asyncio](https://docs.python.org/3/library/asyncio.html).,WebSocket,,https://github.com/crossbario/autobahn-python,True,23,crossbario/autobahn-python,https://github.com/crossbario/autobahn-python,2011-07-27 15:22:13.000,2021-04-01 10:03:05.000,2021-04-01 10:03:04.000,602.0,2266.0,3238.0,122.0,171.0,643.0,MIT,,autobahn-python,conda-forge/autobahn-python,,,,12600.0,12600.0,https://pypi.org/project/autobahn-python,,,https://anaconda.org/conda-forge/autobahn-python,,,3.0,
447,alive-progress,"A new kind of Progress Bar, with real-time throughput, eta and very cool animations.",Command-line Interface Development,,https://github.com/rsalmei/alive-progress,True,23,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,2019-08-05 05:54:30.000,2021-04-21 02:43:23.000,2021-01-08 01:36:09.000,83.0,2231.0,246.0,,16.0,41.0,MIT,,alive-progress,conda-forge/alive-progress,,,11.0,272.0,272.0,https://pypi.org/project/alive-progress,16554.0,17055.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,7017.0,3.0,
448,unoconv,Convert between any document format supported by LibreOffice/OpenOffice.,Specific Formats Processing,,https://github.com/unoconv/unoconv,True,23,unoconv/unoconv,https://github.com/unoconv/unoconv,2011-04-11 17:22:04.000,2020-12-22 19:10:01.000,2020-03-05 14:38:05.000,355.0,2104.0,298.0,50.0,127.0,326.0,GPL-2.0,,unoconv,conda-forge/unoconv,2017-12-07 11:04:11.000,0.8.2,2.0,61.0,61.0,https://pypi.org/project/unoconv,12548.0,12548.0,https://anaconda.org/conda-forge/unoconv,,,3.0,
449,polyglot,Natural language pipeline supporting hundreds of languages.,Natural Language Processing,,https://github.com/aboSamoor/polyglot,True,23,aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,2014-06-30 02:07:45.000,2020-10-27 10:55:53.000,2020-09-22 22:35:28.000,292.0,1816.0,271.0,26.0,130.0,64.0,GPL-3.0,,polyglot,conda-forge/polyglot,,,,478.0,478.0,https://pypi.org/project/polyglot,76005.0,76005.0,https://anaconda.org/conda-forge/polyglot,,,2.0,
450,IronPython,Implementation of the Python programming language written in C#.,Implementations,,https://github.com/IronLanguages/ironpython3,True,23,IronLanguages/ironpython3,https://github.com/IronLanguages/ironpython3,2014-02-27 21:50:49.000,2021-04-24 13:27:18.000,2021-04-24 13:27:18.000,165.0,1384.0,970.0,28.0,159.0,196.0,Apache-2.0,,ironpython3,conda-forge/ironpython3,,,1.0,1860.0,1860.0,https://pypi.org/project/ironpython3,,268.0,https://anaconda.org/conda-forge/ironpython3,,,2.0,268.0
451,python-pptx,Python library for creating and updating PowerPoint (.pptx) files.,Specific Formats Processing,,https://github.com/scanny/python-pptx,True,23,scanny/python-pptx,https://github.com/scanny/python-pptx,2012-11-21 11:03:31.000,2021-04-10 19:40:58.000,2019-05-03 00:30:52.000,306.0,1274.0,2041.0,12.0,268.0,334.0,MIT,,python-pptx,conda-forge/python-pptx,,,13.0,,,https://pypi.org/project/python-pptx,633432.0,635640.0,https://anaconda.org/conda-forge/python-pptx,2019-05-03 02:00:46.955,123701.0,3.0,
452,cassandra-driver,The Python Driver for Apache Cassandra.,Database Drivers,,https://github.com/datastax/python-driver,True,23,datastax/python-driver,https://github.com/datastax/python-driver,2013-07-08 19:02:31.000,2021-03-18 19:53:58.000,2021-03-18 14:48:29.000,416.0,1226.0,5954.0,175.0,,,Apache-2.0,,python-driver,conda-forge/python-driver,,,,2629.0,2629.0,https://pypi.org/project/python-driver,,,https://anaconda.org/conda-forge/python-driver,,,3.0,
453,indico,"A feature-rich event management system, made @ [CERN](https://en.wikipedia.org/wiki/CERN).",CMS,,https://github.com/indico/indico,True,23,indico/indico,https://github.com/indico/indico,2011-07-27 13:56:30.000,2021-04-23 16:01:02.000,2021-04-23 15:55:20.000,284.0,1168.0,22964.0,107.0,668.0,2452.0,MIT,,indico,conda-forge/indico,2021-03-11 11:47:32.000,2.3.4,38.0,,,https://pypi.org/project/indico,988.0,1023.0,https://anaconda.org/conda-forge/indico,,,1.0,2845.0
454,imbox,Python IMAP for Humans.,Email,,https://github.com/martinrusev/imbox,True,23,martinrusev/imbox,https://github.com/martinrusev/imbox,2013-07-22 11:40:29.000,2021-02-12 13:10:55.000,2020-09-17 14:26:57.000,149.0,984.0,311.0,46.0,47.0,60.0,MIT,,imbox,conda-forge/imbox,2018-08-14 15:27:53.000,0.9.6,3.0,94.0,94.0,https://pypi.org/project/imbox,4272.0,4272.0,https://anaconda.org/conda-forge/imbox,,,3.0,
455,pyfiglet,An implementation of figlet written in Python.,Text Processing,,https://github.com/pwaller/pyfiglet,True,23,pwaller/pyfiglet,https://github.com/pwaller/pyfiglet,2010-12-09 13:34:17.000,2020-12-05 12:40:57.000,2020-11-08 20:34:45.000,85.0,802.0,218.0,20.0,8.0,32.0,,,pyfiglet,conda-forge/pyfiglet,2014-09-14 10:01:10.000,0.7.2,2.0,9194.0,9194.0,https://pypi.org/project/pyfiglet,366440.0,367650.0,https://anaconda.org/conda-forge/pyfiglet,2019-05-18 04:03:52.315,56911.0,3.0,
456,green,"A clean, colorful test runner.",Testing,,https://github.com/CleanCut/green,True,23,CleanCut/green,https://github.com/CleanCut/green,2014-04-01 20:08:18.000,2021-04-03 04:44:46.000,2021-04-03 04:44:46.000,69.0,694.0,1037.0,37.0,4.0,159.0,MIT,,green,conda-forge/green,,,5.0,573.0,573.0,https://pypi.org/project/green,15928.0,17651.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157,74120.0,3.0,
457,nose2,"The successor to `nose`, based on `unittest2`.",Testing,,https://github.com/nose-devs/nose2,True,23,nose-devs/nose2,https://github.com/nose-devs/nose2,2011-12-14 15:33:15.000,2021-03-10 16:59:07.000,2021-03-10 16:59:06.000,123.0,674.0,990.0,71.0,52.0,196.0,,,nose2,conda-forge/nose2,,,5.0,3656.0,3656.0,https://pypi.org/project/nose2,284193.0,285028.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,29246.0,3.0,
458,treq,Python requests like API built on top of Twisted's HTTP client.,HTTP Clients,,https://github.com/twisted/treq,True,23,twisted/treq,https://github.com/twisted/treq,2012-05-18 18:57:21.000,2021-04-21 10:59:46.000,2021-04-21 04:12:21.000,130.0,520.0,921.0,43.0,54.0,88.0,,,treq,conda-forge/treq,2021-01-15 07:41:11.000,release-21.1.0,8.0,827.0,827.0,https://pypi.org/project/treq,86672.0,87641.0,https://anaconda.org/conda-forge/treq,2021-01-15 14:02:18.727,51324.0,3.0,76.0
459,untangle,Converts XML documents to Python objects for easy access.,HTML Manipulation,,https://github.com/stchris/untangle,True,23,stchris/untangle,https://github.com/stchris/untangle,2011-06-05 10:12:12.000,2021-02-25 17:01:01.000,2020-08-07 11:25:46.000,73.0,506.0,195.0,13.0,18.0,26.0,MIT,,untangle,conda-forge/untangle,2014-06-28 01:04:44.000,1.1.0,1.0,653.0,653.0,https://pypi.org/project/untangle,95148.0,95276.0,https://anaconda.org/conda-forge/untangle,2020-06-30 01:01:03.774,1229.0,3.0,516.0
460,caffe,A fast open framework for deep learning..,Deep Learning,,https://github.com/BVLC/caffe,True,22,BVLC/caffe,https://github.com/BVLC/caffe,2013-09-12 18:39:48.000,2021-04-20 07:29:18.000,2020-02-13 07:20:36.000,13663.0,31583.0,4156.0,313.0,873.0,3876.0,,,caffe,conda-forge/caffe,2017-04-18 18:48:04.000,1.0,14.0,,,https://pypi.org/project/caffe,,1024.0,https://anaconda.org/conda-forge/caffe,2020-06-27 15:23:34.354,61486.0,3.0,
461,ajenti,The admin panel your servers deserve.,Admin Panels,,https://github.com/ajenti/ajenti,True,22,ajenti/ajenti,https://github.com/ajenti/ajenti,2010-03-03 08:04:15.000,2021-04-22 09:13:25.000,2021-04-22 09:13:23.000,730.0,6392.0,783.0,18.0,484.0,570.0,MIT,,ajenti,conda-forge/ajenti,2014-07-24 18:31:48.000,1.2.22,16.0,21.0,21.0,https://pypi.org/project/ajenti,2352.0,2352.0,https://anaconda.org/conda-forge/ajenti,,,3.0,
462,snownlp,A library for processing Chinese text.,Natural Language Processing,,https://github.com/isnowfy/snownlp,True,22,isnowfy/snownlp,https://github.com/isnowfy/snownlp,2013-11-26 11:46:56.000,2020-01-19 02:39:05.000,2020-01-19 02:39:03.000,1253.0,5381.0,57.0,8.0,34.0,65.0,MIT,,snownlp,conda-forge/snownlp,,,,571.0,571.0,https://pypi.org/project/snownlp,14624.0,14624.0,https://anaconda.org/conda-forge/snownlp,,,3.0,
463,DearPyGui,A Simple GPU accelerated Python GUI framework.,GUI Development,,https://github.com/hoffstadt/DearPyGui,True,22,RaylockLLC/DearPyGui/,https://github.com/hoffstadt/DearPyGui,2020-05-28 17:12:57.000,2021-04-24 05:27:57.000,2021-04-23 07:17:34.000,228.0,5024.0,1850.0,,80.0,387.0,MIT,hoffstadt/DearPyGui,,conda-forge/,2021-04-19 02:05:14.000,0.6.398,28.0,103.0,103.0,,,,https://anaconda.org/conda-forge/,,,3.0,
464,django-xadmin,Drop-in replacement of Django admin comes with lots of goodies.,Admin Panels,,https://github.com/sshwsfc/xadmin,True,22,sshwsfc/xadmin,https://github.com/sshwsfc/xadmin,2012-11-19 06:21:50.000,2021-03-25 06:29:09.000,2019-04-03 03:05:04.000,1366.0,4562.0,1296.0,51.0,368.0,193.0,,,xadmin,conda-forge/xadmin,,,1.0,736.0,736.0,https://pypi.org/project/xadmin,762.0,762.0,https://anaconda.org/conda-forge/xadmin,,,3.0,
465,mezzanine,"A powerful, consistent, and flexible content management platform.",CMS,,https://github.com/stephenmcd/mezzanine,True,22,stephenmcd/mezzanine,https://github.com/stephenmcd/mezzanine,2010-05-29 12:16:55.000,2021-04-13 20:03:34.000,2020-09-10 00:59:07.000,1445.0,4254.0,5233.0,316.0,62.0,963.0,BSD-2-Clause,,mezzanine,conda-forge/mezzanine,,,1.0,,,https://pypi.org/project/mezzanine,4822.0,4822.0,https://anaconda.org/conda-forge/mezzanine,,,2.0,
466,vprof,Visual Python profiler.,Debugging Tools,,https://github.com/nvdv/vprof,True,22,nvdv/vprof,https://github.com/nvdv/vprof,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40.000,151.0,3735.0,619.0,17.0,23.0,56.0,BSD-2-Clause,,vprof,conda-forge/vprof,,,19.0,73.0,73.0,https://pypi.org/project/vprof,3224.0,3224.0,https://anaconda.org/conda-forge/vprof,,,2.0,
467,Coconut,"A variant of Python built for simple, elegant, Pythonic functional programming.",Functional Programming,,https://github.com/evhub/coconut,True,22,evhub/coconut,https://github.com/evhub/coconut,2014-10-04 23:43:11.000,2021-04-23 21:58:58.000,2021-03-06 06:26:14.000,98.0,3168.0,3529.0,27.0,71.0,405.0,Apache-2.0,,coconut,conda-forge/coconut,2021-03-06 06:27:21.000,1.5.0,30.0,,,https://pypi.org/project/coconut,1085.0,3094.0,https://anaconda.org/conda-forge/coconut,2021-03-06 07:30:09.239,88415.0,3.0,
468,textract,"Extract text from any document, Word, PowerPoint, PDFs, etc.",Web Content Extracting,,https://github.com/deanmalmgren/textract,True,22,deanmalmgren/textract,https://github.com/deanmalmgren/textract,2014-07-03 20:36:59.000,2021-04-19 14:04:08.000,2019-11-14 08:37:39.000,408.0,2990.0,556.0,30.0,72.0,121.0,MIT,,textract,conda-forge/textract,2019-07-31 13:10:40.000,1.6.3,15.0,,,https://pypi.org/project/textract,43498.0,43699.0,https://anaconda.org/conda-forge/textract,2017-03-20 21:15:33.254,11060.0,2.0,
469,python-docx,"Reads, queries and modifies Microsoft Word 2007/2008 docx files.",Specific Formats Processing,,https://github.com/python-openxml/python-docx,True,22,python-openxml/python-docx,https://github.com/python-openxml/python-docx,2013-10-15 14:50:41.000,2021-02-22 16:22:56.000,2019-06-10 22:18:49.000,671.0,2592.0,974.0,13.0,352.0,438.0,MIT,,python-docx,conda-forge/python-docx,,,5.0,,,https://pypi.org/project/python-docx,907181.0,908595.0,https://anaconda.org/conda-forge/python-docx,2019-01-09 08:11:06.809,79222.0,3.0,
